,hockey_score_total_away,hockey_score_total_home,hockey_away_winner,hockey_home_winner,hockey_team_1,isaway1,hockey_team_2,isaway2,hockey_score_away,hockey_score_home,hockey_ml_away,hockey_ml_home,hockey_spread_line_away,hockey_spread_line_home,hockey_spread_line_away_money,hockey_spread_line_home_money,hockey_spread_line_away_delta,hockey_spread_line_home_delta,hockey_over,hockey_over_money,hockey_under_money,hockey_over_money_delta,hockey_under_money_delta,hockey_over_delta,hockey_date_updated
567,4,2,1,0,Vancouver Canucks,True,Edmonton Oilers,False,"[4, 0, 0]","[1, 1, 0]",148.0,-158.0,1.5,-1.5,-186.0,171.0,1.0,-1.0,6.0,113.0,-123.0,3.0,-3.0,0.0,2018-12-27T21:49:40.44764Z
568,4,1,1,0,Calgary Flames,True,Winnipeg Jets,False,"[0, 2, 2]","[0, 1, 0]",133.0,-143.0,1.5,-1.5,-200.0,185.0,-5.0,5.0,6.5,-102.0,-108.0,-207.0,7.0,0.0,2018-12-27T23:17:06.070017Z
569,2,5,0,1,Detroit Red Wings,True,Pittsburgh Penguins,False,"[1, 0, 1]","[0, 3, 2]",234.0,-254.0,1.5,-1.5,-115.0,105.0,4.0,-4.0,6.0,-125.0,115.0,-5.0,5.0,0.0,2018-12-27T22:02:31.619286Z
570,5,2,1,0,New Jersey Devils,True,Boston Bruins,False,"[2, 0, 3]","[0, 1, 1]",200.0,-220.0,1.5,-1.5,-130.0,120.0,5.0,-5.0,6.0,100.0,-110.0,-7.0,7.0,0.0,2018-12-27T23:54:26.43802Z
571,4,0,1,0,New York Islanders,True,Toronto Maple Leafs,False,"[1, 3, 0]","[0, 0, 0]",185.0,-200.0,1.5,-1.5,-137.0,127.0,3.0,-3.0,6.5,-110.0,100.0,-2.0,202.0,0.0,2018-12-29T23:45:51.473822Z
572,5,3,1,0,Montreal Canadiens,True,Florida Panthers,False,"[2, 0, 3]","[2, 0, 1]",128.0,-138.0,1.5,-1.5,-194.0,179.0,3.0,-3.0,6.0,-118.0,108.0,2.0,-2.0,0.0,2018-12-28T23:48:26.812158Z
573,3,6,0,1,Ottawa Senators,True,New York Islanders,False,"[1, 2, 0]","[0, 2, 4]",155.0,-165.0,1.5,-1.5,-160.0,150.0,6.0,-6.0,6.0,-126.0,116.0,2.0,-2.0,0.0,2018-12-29T00:02:38.337544Z
574,4,1,1,0,Vegas Golden Knights,True,Los Angeles Kings,False,"[1, 1, 2]","[1, 0, 0]",-130.0,120.0,-1.5,1.5,225.0,-245.0,5.0,-5.0,5.5,-107.0,-103.0,-2.0,2.0,0.0,2018-12-29T20:21:51.908126Z
575,5,6,0,1,Montreal Canadiens,True,Tampa Bay Lightning,False,"[3, 2, 0]","[2, 2, 2]",232.0,-252.0,1.5,-1.5,-110.0,100.0,5.0,-5.0,6.5,-105.0,-105.0,33.0,-233.0,0.5,2018-12-29T19:32:58.580118Z
576,4,2,1,0,Toronto Maple Leafs,True,Columbus Blue Jackets,False,"[2, 1, 1]","[1, 0, 1]",-110.0,100.0,-1.5,1.5,235.0,-255.0,7.0,-7.0,6.5,-118.0,108.0,2.0,-2.0,0.0,2018-12-28T19:34:09.672009Z
577,3,2,1,0,Washington Capitals,True,Ottawa Senators,False,"[2, 1, 0]","[0, 1, 1]",-200.0,185.0,-1.5,1.5,130.0,-140.0,-5.0,5.0,6.5,-119.0,109.0,8.0,-8.0,0.0,2018-12-29T23:19:10.712062Z
578,1,2,0,1,Philadelphia Flyers,True,Florida Panthers,False,"[1, 0, 0]","[0, 0, 2]",-110.0,100.0,1.5,-1.5,-260.0,240.0,5.0,-5.0,6.5,-103.0,-107.0,-210.0,10.0,0.0,2018-12-29T14:34:25.858307Z
579,0,2,0,1,Carolina Hurricanes,True,New Jersey Devils,False,"[0, 0, 0]","[0, 1, 1]",-115.0,105.0,-1.5,1.5,220.0,-240.0,-5.0,5.0,6.0,-105.0,-105.0,1.0,-1.0,0.0,2018-12-29T16:41:08.002257Z
580,3,2,1,0,Boston Bruins,True,Buffalo Sabres,False,"[1, 0, 1, 1]","[1, 1, 0, 0]",-113.0,103.0,-1.5,1.5,230.0,-250.0,5.0,-5.0,5.5,-108.0,-102.0,5.0,-205.0,0.0,2018-12-29T23:18:33.973989Z
581,3,1,1,0,Minnesota Wild,True,Winnipeg Jets,False,"[1, 1, 1]","[0, 0, 1]",160.0,-170.0,1.5,-1.5,-175.0,165.0,-10.0,10.0,6.0,-114.0,104.0,-1.0,1.0,0.0,2018-12-29T19:05:11.746136Z
582,7,4,1,0,San Jose Sharks,True,Edmonton Oilers,False,"[2, 2, 3]","[1, 0, 3]",-130.0,120.0,-1.5,1.5,190.0,-210.0,-5.0,5.0,6.0,-124.0,114.0,1.0,-1.0,0.0,2018-12-29T21:01:00.895226Z
583,4,0,1,0,New York Islanders,True,Toronto Maple Leafs,False,"[1, 3, 0]","[0, 0, 0]",185.0,-200.0,1.5,-1.5,-137.0,127.0,3.0,-3.0,6.5,-110.0,100.0,-2.0,202.0,0.0,2018-12-29T23:45:51.473822Z
584,3,2,1,0,Chicago Blackhawks,True,Colorado Avalanche,False,"[2, 0, 0, 1]","[1, 1, 0, 0]",185.0,-200.0,1.5,-1.5,-138.0,128.0,2.0,-2.0,6.5,105.0,-115.0,5.0,-5.0,0.0,2018-12-29T17:01:52.699695Z
585,4,3,1,0,New York Rangers,True,Nashville Predators,False,"[1, 1, 2]","[1, 2, 0]",190.0,-210.0,1.5,-1.5,-130.0,120.0,-5.0,5.0,6.0,100.0,-110.0,202.0,-2.0,0.0,2018-12-30T00:30:38.075251Z
586,5,4,1,0,Arizona Coyotes,True,Anaheim Ducks,False,"[1, 3, 0, 1]","[2, 2, 0, 0]",134.0,-144.0,1.5,-1.5,-220.0,200.0,5.0,-5.0,5.5,100.0,-110.0,203.0,-3.0,0.0,2018-12-30T02:53:58.800052Z
587,6,1,1,0,Pittsburgh Penguins,True,St. Louis Blues,False,"[1, 3, 2]","[0, 1, 0]",-110.0,100.0,-1.5,1.5,235.0,-255.0,8.0,-8.0,6.0,-120.0,110.0,-2.0,2.0,0.0,2018-12-29T22:09:06.727426Z
588,5,6,0,1,Montreal Canadiens,True,Tampa Bay Lightning,False,"[3, 2, 0]","[2, 2, 2]",232.0,-252.0,1.5,-1.5,-110.0,100.0,5.0,-5.0,6.5,-105.0,-105.0,33.0,-233.0,0.5,2018-12-29T19:32:58.580118Z
589,1,5,0,1,Detroit Red Wings,True,Dallas Stars,False,"[0, 0, 1]","[0, 3, 2]",200.0,-220.0,1.5,-1.5,-125.0,115.0,10.0,-10.0,5.5,-108.0,-102.0,2.0,-202.0,0.0,2018-12-29T22:40:49.586863Z
590,3,2,1,0,Washington Capitals,True,Ottawa Senators,False,"[2, 1, 0]","[0, 1, 1]",-200.0,185.0,-1.5,1.5,130.0,-140.0,-5.0,5.0,6.5,-119.0,109.0,8.0,-8.0,0.0,2018-12-29T23:19:10.712062Z
591,1,2,0,1,Philadelphia Flyers,True,Florida Panthers,False,"[1, 0, 0]","[0, 0, 2]",-110.0,100.0,1.5,-1.5,-260.0,240.0,5.0,-5.0,6.5,-103.0,-107.0,-210.0,10.0,0.0,2018-12-29T14:34:25.858307Z
592,3,2,1,0,Boston Bruins,True,Buffalo Sabres,False,"[1, 0, 1, 1]","[1, 1, 0, 0]",-113.0,103.0,-1.5,1.5,230.0,-250.0,5.0,-5.0,5.5,-108.0,-102.0,5.0,-205.0,0.0,2018-12-29T23:18:33.973989Z
593,3,2,1,0,Vancouver Canucks,True,Calgary Flames,False,"[1, 1, 0, 1]","[1, 1, 0, 0]",175.0,-190.0,1.5,-1.5,-145.0,135.0,-5.0,5.0,6.0,-109.0,-101.0,4.0,-204.0,0.0,2018-12-30T02:44:42.999248Z
594,1,3,0,1,Philadelphia Flyers,True,Carolina Hurricanes,False,"[0, 0, 1]","[1, 2, 0]",128.0,-138.0,1.5,-1.5,-205.0,188.0,5.0,-2.0,6.0,-110.0,100.0,5.0,205.0,0.0,2018-12-31T06:55:02.907868Z
595,0,4,0,1,Vancouver Canucks,True,New Jersey Devils,False,"[0, 0, 0]","[2, 0, 2]",118.0,-128.0,1.5,-1.5,-220.0,200.0,-10.0,10.0,5.5,-121.0,111.0,-1.0,1.0,0.0,2018-12-31T16:05:56.790574Z
596,6,3,1,0,Nashville Predators,True,Washington Capitals,False,"[1, 3, 2]","[2, 1, 0]",115.0,-125.0,1.5,-1.5,-233.0,213.0,7.0,-7.0,6.0,-104.0,-106.0,-204.0,4.0,0.0,2018-12-31T17:19:13.927573Z
597,4,3,1,0,Florida Panthers,True,Detroit Red Wings,False,"[0, 3, 0, 0, 1]","[3, 0, 0, 0, 0]",-120.0,110.0,-1.5,1.5,205.0,-225.0,-5.0,5.0,6.0,-115.0,105.0,-115.0000991821289,104.9999008178711,5.999899864196777,2018-12-31T15:23:33.19035Z
598,3,6,0,1,Ottawa Senators,True,Columbus Blue Jackets,False,"[0, 1, 2]","[0, 1, 5]",248.0,-270.0,1.5,-1.5,100.0,-110.0,205.0,-5.0,6.5,-112.0,102.0,-2.0,2.0,0.0,2018-12-31T20:08:03.124588Z
599,5,1,1,0,Vegas Golden Knights,True,Arizona Coyotes,False,"[1, 1, 3]","[0, 1, 0]",-141.0,131.0,-1.5,1.5,175.0,-190.0,-6.0,6.0,5.5,-106.0,-104.0,-1.0,1.0,0.0,2018-12-31T00:13:11.490526Z
600,3,1,1,0,New York Islanders,True,Buffalo Sabres,False,"[0, 1, 2]","[0, 0, 1]",118.0,-128.0,1.5,-1.5,-220.0,200.0,5.0,-5.0,6.0,100.0,-110.0,-10.0,10.0,0.0,2018-12-31T22:37:10.007326Z
601,3,2,1,0,Pittsburgh Penguins,True,Minnesota Wild,False,"[2, 1, 0]","[1, 0, 1]",100.0,-110.0,1.5,-1.5,-238.0,218.0,2.0,-2.0,6.0,-110.0,100.0,5.0,205.0,0.0,2018-12-31T06:54:53.16573Z
602,2,1,1,0,New York Rangers,True,St. Louis Blues,False,"[1, 1, 0]","[1, 0, 0]",168.0,-180.0,1.5,-1.5,-160.0,150.0,10.0,-10.0,5.5,-125.0,115.0,-5.0,5.0,0.0,2018-12-31T23:48:39.709168Z
603,5,8,0,1,San Jose Sharks,True,Calgary Flames,False,"[1, 2, 2]","[3, 2, 3]",112.0,-122.0,1.5,-1.5,-240.0,220.0,5.0,-5.0,6.5,-103.0,-107.0,2.0,-2.0,0.0,2018-12-31T23:53:16.560484Z
604,3,2,1,0,Montreal Canadiens,True,Dallas Stars,False,"[1, 0, 1, 1]","[0, 2, 0, 0]",143.0,-153.0,1.5,-1.5,-185.0,170.0,-5.0,2.0,6.0,-105.0,-105.0,5.0,-205.0,0.0,2018-12-31T17:51:50.380363Z
605,3,2,1,0,Los Angeles Kings,True,Colorado Avalanche,False,"[0, 2, 0, 1]","[0, 0, 2, 0]",160.0,-170.0,1.5,-1.5,-165.0,155.0,-165.0,155.0,5.5,-108.0,-102.0,2.0,-202.0,0.0,2018-12-31T22:51:28.148379Z
606,4,3,1,0,Winnipeg Jets,True,Edmonton Oilers,False,"[0, 3, 1]","[1, 1, 1]",-126.0,116.0,-1.5,1.5,200.0,-220.0,200.0,-220.0,6.0,-123.0,113.0,-1.0,1.0,0.0,2018-12-31T21:26:25.83452Z
607,4,2,1,0,Boston Bruins,True,Chicago Blackhawks,False,"[1, 1, 2]","[1, 1, 0]",-160.0,150.0,-1.5,1.5,165.0,-175.0,5.0,10.0,6.0,-105.0,-105.0,5.0,5.0,0.0,2019-01-01T18:16:08.535081Z
608,4,3,1,0,Florida Panthers,True,Detroit Red Wings,False,"[0, 3, 0, 0, 1]","[3, 0, 0, 0, 0]",-120.0,110.0,-1.5,1.5,205.0,-225.0,-5.0,5.0,6.0,-115.0,105.0,-115.0000991821289,104.9999008178711,5.999899864196777,2018-12-31T15:23:33.19035Z
609,2,1,1,0,Tampa Bay Lightning,True,Anaheim Ducks,False,"[1, 0, 0, 1]","[1, 0, 0, 0]",-150.0,140.0,-1.5,1.5,168.0,-180.0,-2.0,5.0,6.0,-115.0,105.0,-115.0000991821289,104.9999008178711,5.999899864196777,2018-12-31T15:23:33.220249Z
610,3,6,0,1,Ottawa Senators,True,Columbus Blue Jackets,False,"[0, 1, 2]","[0, 1, 5]",248.0,-270.0,1.5,-1.5,100.0,-110.0,205.0,-5.0,6.5,-112.0,102.0,-2.0,2.0,0.0,2018-12-31T20:08:03.124588Z
611,2,1,1,0,New York Rangers,True,St. Louis Blues,False,"[1, 1, 0]","[1, 0, 0]",168.0,-180.0,1.5,-1.5,-160.0,150.0,10.0,-10.0,5.5,-125.0,115.0,-5.0,5.0,0.0,2018-12-31T23:48:39.709168Z
612,0,2,0,1,Los Angeles Kings,True,Vegas Golden Knights,False,"[0, 0, 0]","[0, 0, 2]",235.0,-255.0,1.5,-1.5,-120.0,110.0,5.0,-5.0,5.5,105.0,-115.0,5.0,-5.0,0.0,2019-01-01T14:48:03.354884Z
613,0,4,0,1,Philadelphia Flyers,True,Nashville Predators,False,"[0, 0, 0]","[0, 2, 2]",180.0,-195.0,1.5,-1.5,-155.0,145.0,-5.0,5.0,5.5,-130.0,120.0,-3.0,3.0,0.0,2019-01-01T19:31:54.505729Z
614,5,3,1,0,Calgary Flames,True,Detroit Red Wings,False,"[0, 3, 2]","[2, 1, 0]",-174.0,164.0,-1.5,1.5,155.0,-165.0,-5.0,5.0,6.0,-108.0,-102.0,2.0,-202.0,0.0,2019-01-03T00:04:32.305188Z
615,4,3,1,0,Vancouver Canucks,True,Ottawa Senators,False,"[0, 2, 1, 1]","[0, 1, 2, 0]",-123.0,113.0,-1.5,1.5,195.0,-215.0,5.0,-5.0,6.5,-105.0,-105.0,5.0,5.0,0.0,2019-01-02T04:37:29.883524Z
616,7,2,1,0,Pittsburgh Penguins,True,New York Rangers,False,"[0, 4, 3]","[0, 1, 1]",-142.0,132.0,-1.5,1.5,185.0,-200.0,-5.0,10.0,6.0,-118.0,108.0,-3.0,3.0,0.0,2019-01-02T22:26:12.710822Z
617,4,5,0,1,New Jersey Devils,True,Dallas Stars,False,"[1, 3, 0]","[1, 3, 1]",157.0,-167.0,1.5,-1.5,-171.0,161.0,-1.0,1.0,6.0,109.0,-119.0,1.0,-1.0,0.0,2019-01-02T21:50:21.692259Z
618,5,3,1,0,Carolina Hurricanes,True,Philadelphia Flyers,False,"[0, 3, 2]","[0, 0, 3]",-105.0,-115.0,1.5,-1.5,-260.0,220.0,-10.0,-10.0,6.0,-105.0,-115.0,-205.0,-5.0,0.0,2019-01-04T00:09:52.115354Z
619,4,3,1,0,Minnesota Wild,True,Toronto Maple Leafs,False,"[1, 2, 1]","[2, 1, 0]",142.0,-152.0,1.5,-1.5,-175.0,165.0,4.0,-2.0,6.5,-107.0,-103.0,-2.0,2.0,0.0,2019-01-03T18:50:38.785105Z
620,0,2,0,1,Vancouver Canucks,True,Montreal Canadiens,False,"[0, 0, 0]","[1, 1, 0]",175.0,-190.0,1.5,-1.5,-155.0,145.0,1.0,-1.0,6.0,-120.0,110.0,-5.0,5.0,0.0,2019-01-04T00:19:19.360888Z
621,4,6,0,1,Calgary Flames,True,Boston Bruins,False,"[1, 1, 2]","[2, 1, 3]",140.0,-150.0,1.5,-1.5,-180.0,168.0,5.0,-2.0,6.0,-110.0,100.0,-5.0,205.0,0.0,2019-01-03T23:59:44.257225Z
622,2,3,0,1,Chicago Blackhawks,True,New York Islanders,False,"[1, 0, 1, 0]","[1, 1, 0, 1]",150.0,-160.0,1.5,-1.5,-172.0,162.0,-2.0,2.0,6.0,-117.0,107.0,3.0,-3.0,0.0,2019-01-04T00:36:49.666028Z
623,5,4,1,0,San Jose Sharks,True,Colorado Avalanche,False,"[2, 3, 0]","[1, 1, 2]",-110.0,100.0,-1.5,1.5,225.0,-245.0,10.0,10.0,6.5,-105.0,-105.0,5.0,5.0,0.0,2019-01-03T02:40:49.220419Z
624,5,3,1,0,Calgary Flames,True,Detroit Red Wings,False,"[0, 3, 2]","[2, 1, 0]",-174.0,164.0,-1.5,1.5,155.0,-165.0,-5.0,5.0,6.0,-108.0,-102.0,2.0,-202.0,0.0,2019-01-03T00:04:32.305188Z
625,3,4,0,1,Florida Panthers,True,Buffalo Sabres,False,"[0, 1, 2]","[2, 0, 2]",-125.0,105.0,-1.5,1.5,220.0,-260.0,5.0,-5.0,6.0,-105.0,-115.0,5.0,-5.0,0.0,2019-01-03T23:44:48.030708Z
626,4,3,1,0,Vancouver Canucks,True,Ottawa Senators,False,"[0, 2, 1, 1]","[0, 1, 2, 0]",-123.0,113.0,-1.5,1.5,195.0,-215.0,5.0,-5.0,6.5,-105.0,-105.0,5.0,5.0,0.0,2019-01-02T04:37:29.883524Z
627,7,2,1,0,Pittsburgh Penguins,True,New York Rangers,False,"[0, 4, 3]","[0, 1, 1]",-142.0,132.0,-1.5,1.5,185.0,-200.0,-5.0,10.0,6.0,-118.0,108.0,-3.0,3.0,0.0,2019-01-02T22:26:12.710822Z
628,3,1,1,0,Edmonton Oilers,True,Arizona Coyotes,False,"[0, 2, 1]","[1, 0, 0]",-104.0,-106.0,1.5,-1.5,-270.0,248.0,-5.0,3.0,5.5,-120.0,110.0,-5.0,5.0,0.0,2019-01-03T02:34:41.777977Z
629,5,3,1,0,Carolina Hurricanes,True,Philadelphia Flyers,False,"[0, 3, 2]","[0, 0, 3]",-105.0,-115.0,1.5,-1.5,-260.0,220.0,-10.0,-10.0,6.0,-105.0,-115.0,-205.0,-5.0,0.0,2019-01-04T00:09:52.115354Z
630,0,2,0,1,Vancouver Canucks,True,Montreal Canadiens,False,"[0, 0, 0]","[1, 1, 0]",175.0,-190.0,1.5,-1.5,-155.0,145.0,1.0,-1.0,6.0,-120.0,110.0,-5.0,5.0,0.0,2019-01-04T00:19:19.360888Z
631,4,6,0,1,Calgary Flames,True,Boston Bruins,False,"[1, 1, 2]","[2, 1, 3]",140.0,-150.0,1.5,-1.5,-180.0,168.0,5.0,-2.0,6.0,-110.0,100.0,-5.0,205.0,0.0,2019-01-03T23:59:44.257225Z
632,2,3,0,1,Chicago Blackhawks,True,New York Islanders,False,"[1, 0, 1, 0]","[1, 1, 0, 1]",150.0,-160.0,1.5,-1.5,-172.0,162.0,-2.0,2.0,6.0,-117.0,107.0,3.0,-3.0,0.0,2019-01-04T00:36:49.666028Z
633,2,4,0,1,Columbus Blue Jackets,True,Carolina Hurricanes,False,"[0, 2, 0]","[2, 1, 1]",-115.0,105.0,-1.5,1.5,235.0,-255.0,-5.0,5.0,6.0,113.0,-123.0,1.0,-1.0,0.0,2019-01-04T23:51:29.930588Z
634,6,2,1,0,Tampa Bay Lightning,True,Los Angeles Kings,False,"[3, 2, 1]","[0, 1, 1]",-185.0,170.0,-1.5,1.5,141.0,-151.0,1.0,-1.0,6.0,105.0,-115.0,5.0,-5.0,0.0,2019-01-04T03:19:48.960697Z
635,3,4,0,1,Florida Panthers,True,Buffalo Sabres,False,"[0, 1, 2]","[2, 0, 2]",-125.0,105.0,-1.5,1.5,220.0,-260.0,5.0,-5.0,6.0,-105.0,-115.0,5.0,-5.0,0.0,2019-01-03T23:44:48.030708Z
636,3,4,0,1,Nashville Predators,True,Detroit Red Wings,False,"[1, 1, 1, 0]","[0, 2, 1, 1]",-170.0,160.0,-1.5,1.5,150.0,-160.0,-3.0,3.0,5.5,-105.0,-105.0,-4.0,4.0,0.0,2019-01-05T00:33:14.714092Z
637,2,5,0,1,Washington Capitals,True,St. Louis Blues,False,"[1, 1, 0]","[1, 2, 2]",-125.0,115.0,-1.5,1.5,220.0,-240.0,5.0,-5.0,6.0,130.0,-140.0,10.0,-10.0,0.0,2019-01-04T01:08:38.799406Z
638,0,4,0,1,Winnipeg Jets,True,Pittsburgh Penguins,False,"[0, 0, 0]","[2, 1, 1]",125.0,-135.0,1.5,-1.5,-210.0,190.0,5.0,-5.0,6.5,-115.0,105.0,-3.0,3.0,0.0,2019-01-04T23:50:36.956247Z
639,4,1,1,0,Nashville Predators,True,Montreal Canadiens,False,"[2, 1, 1]","[0, 1, 0]",109.0,-119.0,1.5,-1.5,-230.0,210.0,5.0,-5.0,5.5,-107.0,-103.0,8.0,-208.0,0.0,2019-01-05T20:26:27.440519Z
640,1,2,0,1,Buffalo Sabres,True,Boston Bruins,False,"[0, 0, 1]","[1, 1, 0]",192.0,-212.0,1.5,-1.5,-135.0,125.0,-3.0,3.0,5.5,-105.0,-105.0,5.0,-205.0,0.0,2019-01-05T21:52:19.118702Z
641,1,6,0,1,New York Rangers,True,Colorado Avalanche,False,"[0, 0, 1]","[2, 1, 3]",175.0,-190.0,1.5,-1.5,-150.0,140.0,5.0,-5.0,6.0,-120.0,110.0,3.0,-3.0,0.0,2019-01-04T21:15:57.457824Z
642,2,4,0,1,Columbus Blue Jackets,True,Carolina Hurricanes,False,"[0, 2, 0]","[2, 1, 1]",-115.0,105.0,-1.5,1.5,235.0,-255.0,-5.0,5.0,6.0,113.0,-123.0,1.0,-1.0,0.0,2019-01-04T23:51:29.930588Z
643,4,3,1,0,Columbus Blue Jackets,True,Florida Panthers,False,"[1, 1, 1, 1]","[2, 0, 1, 0]",110.0,-120.0,1.5,-1.5,-238.0,218.0,2.0,-2.0,6.5,105.0,-115.0,5.0,-5.0,0.0,2019-01-06T00:03:02.863323Z
644,3,4,0,1,Nashville Predators,True,Detroit Red Wings,False,"[1, 1, 1, 0]","[0, 2, 1, 1]",-170.0,160.0,-1.5,1.5,150.0,-160.0,-3.0,3.0,5.5,-105.0,-105.0,-4.0,4.0,0.0,2019-01-05T00:33:14.714092Z
645,3,2,1,0,Calgary Flames,True,Philadelphia Flyers,False,"[0, 1, 1, 1]","[1, 0, 1, 0]",-134.0,124.0,-1.5,1.5,192.0,-212.0,2.0,-2.0,6.5,-110.0,100.0,-5.0,205.0,0.0,2019-01-05T18:03:43.062883Z
646,3,2,1,0,Vegas Golden Knights,True,Anaheim Ducks,False,"[1, 2, 0]","[0, 2, 0]",-130.0,120.0,-1.5,1.5,209.0,-229.0,-1.0,1.0,5.5,107.0,-117.0,2.0,-2.0,0.0,2019-01-04T20:36:33.627603Z
647,1,2,0,1,Washington Capitals,True,Dallas Stars,False,"[0, 1, 0, 0]","[1, 0, 0, 1]",-102.0,-108.0,1.5,-1.5,-255.0,235.0,5.0,-5.0,6.0,-104.0,-106.0,-210.0,10.0,0.0,2019-01-04T23:44:15.283823Z
648,4,3,1,0,Minnesota Wild,True,Ottawa Senators,False,"[0, 3, 1]","[1, 1, 1]",-170.0,160.0,-1.5,1.5,145.0,-155.0,-10.0,10.0,6.0,-127.0,117.0,-2.0,2.0,0.0,2019-01-05T17:06:11.710751Z
649,0,5,0,1,Vancouver Canucks,True,Toronto Maple Leafs,False,"[0, 0, 0]","[2, 0, 3]",237.0,-257.0,1.5,-1.5,-112.0,102.0,-2.0,2.0,6.5,-115.0,105.0,-6.0,206.0,0.0,2019-01-05T22:25:39.360211Z
650,0,4,0,1,Winnipeg Jets,True,Pittsburgh Penguins,False,"[0, 0, 0]","[2, 1, 1]",125.0,-135.0,1.5,-1.5,-210.0,190.0,5.0,-5.0,6.5,-115.0,105.0,-3.0,3.0,0.0,2019-01-04T23:50:36.956247Z
651,3,2,1,0,New Jersey Devils,True,Arizona Coyotes,False,"[1, 1, 0, 0, 1]","[1, 1, 0, 0, 0]",106.0,-116.0,1.5,-1.5,-257.0,237.0,-2.0,2.0,6.0,115.0,-125.0,2.0,-2.0,0.0,2019-01-04T23:36:11.215131Z
652,4,1,1,0,Nashville Predators,True,Montreal Canadiens,False,"[2, 1, 1]","[0, 1, 0]",109.0,-119.0,1.5,-1.5,-230.0,210.0,5.0,-5.0,5.5,-107.0,-103.0,8.0,-208.0,0.0,2019-01-05T20:26:27.440519Z
653,1,2,0,1,Buffalo Sabres,True,Boston Bruins,False,"[0, 0, 1]","[1, 1, 0]",192.0,-212.0,1.5,-1.5,-135.0,125.0,-3.0,3.0,5.5,-105.0,-105.0,5.0,-205.0,0.0,2019-01-05T21:52:19.118702Z
654,2,3,0,1,New Jersey Devils,True,Vegas Golden Knights,False,"[2, 0, 0]","[1, 2, 0]",173.0,-188.0,1.5,-1.5,-145.0,135.0,-5.0,5.0,6.0,-105.0,-105.0,-2.0,2.0,0.0,2019-01-06T21:03:34.993545Z
655,2,5,0,1,Tampa Bay Lightning,True,San Jose Sharks,False,"[1, 1, 0]","[2, 1, 2]",-110.0,100.0,-1.5,1.5,227.0,-247.0,-1.0,1.0,6.5,-135.0,125.0,-5.0,5.0,0.0,2019-01-06T03:58:43.188842Z
656,0,4,0,1,Edmonton Oilers,True,Los Angeles Kings,False,"[0, 0, 0]","[3, 0, 1]",104.0,-114.0,1.5,-1.5,-254.0,234.0,2.0,-2.0,5.5,100.0,-110.0,230.0,-230.0,-1.0,2019-01-06T03:10:15.547288Z
657,4,3,1,0,New York Islanders,True,St. Louis Blues,False,"[0, 1, 3]","[2, 0, 1]",127.0,-137.0,1.5,-1.5,-213.0,193.0,-3.0,3.0,5.5,-105.0,-105.0,2.0,-2.0,0.0,2019-01-05T16:02:02.43084Z
658,4,3,1,0,Columbus Blue Jackets,True,Florida Panthers,False,"[1, 1, 1, 1]","[2, 0, 1, 0]",110.0,-120.0,1.5,-1.5,-238.0,218.0,2.0,-2.0,6.5,105.0,-115.0,5.0,-5.0,0.0,2019-01-06T00:03:02.863323Z
659,0,5,0,1,New York Rangers,True,Arizona Coyotes,False,"[0, 0, 0]","[2, 3, 0]",120.0,-130.0,1.5,-1.5,-225.0,205.0,5.0,-5.0,5.5,-107.0,-103.0,-2.0,2.0,0.0,2019-01-06T20:51:04.654721Z
660,5,4,1,0,Carolina Hurricanes,True,Ottawa Senators,False,"[2, 2, 1]","[0, 4, 0]",-170.0,160.0,-1.5,1.5,145.0,-155.0,-5.0,5.0,6.5,100.0,-110.0,203.0,-3.0,0.0,2019-01-06T17:58:45.957933Z
661,3,2,1,0,Washington Capitals,True,Detroit Red Wings,False,"[1, 0, 2]","[1, 1, 0]",-158.0,148.0,-1.5,1.5,167.0,-179.0,-1.0,1.0,6.0,-108.0,-102.0,7.0,-207.0,0.0,2019-01-06T21:51:49.807984Z
662,1,5,0,1,Dallas Stars,True,Winnipeg Jets,False,"[0, 1, 0]","[0, 2, 3]",147.0,-157.0,1.5,-1.5,-190.0,175.0,10.0,-10.0,6.0,100.0,-110.0,205.0,-5.0,0.0,2019-01-06T20:19:15.680373Z
663,0,5,0,1,Vancouver Canucks,True,Toronto Maple Leafs,False,"[0, 0, 0]","[2, 0, 3]",237.0,-257.0,1.5,-1.5,-112.0,102.0,-2.0,2.0,6.5,-115.0,105.0,-6.0,206.0,0.0,2019-01-05T22:25:39.360211Z
664,4,1,1,0,Nashville Predators,True,Toronto Maple Leafs,False,"[0, 2, 2]","[0, 0, 0]",115.0,-125.0,1.5,-1.5,-220.0,200.0,-5.0,5.0,6.0,-136.0,126.0,-1.0,1.0,0.0,2019-01-07T23:56:01.742949Z
665,3,0,1,0,St. Louis Blues,True,Philadelphia Flyers,False,"[0, 1, 2]","[0, 0, 0]",106.0,-116.0,1.5,-1.5,-245.0,225.0,10.0,-10.0,6.0,-103.0,-107.0,2.0,-2.0,0.0,2019-01-07T17:50:36.513077Z
666,1,0,1,0,Minnesota Wild,True,Montreal Canadiens,False,"[0, 0, 1]","[0, 0, 0]",0.0001,0.0001,1.0,-1.0,-170.0,150.0,80.0,-80.0,6.5,120.0,-140.0,221.0,-31.0,0.5,2019-01-08T00:35:30.57577Z
